product_id,product_name,category_id,base_price_kop
548,Баранина «Отборное» фермерский,7,34790
549,Баранина «Парма» большая упаковка,7,37390
550,Баранина «Премиум Лайн» эконом,7,41590
551,Баранина «Родные просторы» большая упаковка,7,34590
552,Баранина «Своё» большая упаковка,7,54990
553,Баранина «Северная ферма» мини,7,67090
554,Баранина «Северная ферма» эконом,7,29790
555,Баранина «Уральские зори» премиум,7,52490
556,Баранина «Утро» эконом,7,48090
557,Баранина «Экономыч» большая упаковка,7,58590
558,Говядина лопатка «Вкусная полка» эконом,7,51790
559,Говядина лопатка «Дары Сибири» большая упаковка,7,31290
560,Говядина лопатка «Кама» мини,7,33390
561,Говядина лопатка «Кама» эконом,7,52490
562,Говядина лопатка «Мегаполис»,7,74490
563,Говядина лопатка «Отборное» эконом,7,23990
564,Говядина лопатка «Парма»,7,58690
565,Говядина лопатка «Парма» эконом,7,78890
566,Говядина лопатка «Премиум Лайн»,7,49290
567,Говядина лопатка «Приволжье» эконом,7,62990
568,Говядина лопатка «Родные просторы» фермерский,7,40690
569,Говядина лопатка «Своё»,7,49890
570,Говядина лопатка «Семейный выбор» мини,7,29490
571,Говядина лопатка «Солнечный день»,7,22890
572,Свинина шейка «Дары Сибири»,7,72290
573,Свинина шейка «Добрый край» премиум,7,36790
574,Свинина шейка «Кама» мини,7,44290
575,Свинина шейка «Кама» эконом,7,31990
576,Свинина шейка «Отборное» большая упаковка,7,31690
577,Свинина шейка «Отборное» мини,7,48890
578,Свинина шейка «Отборное» фермерский,7,40290
579,Свинина шейка «Парма»,7,59390
580,Свинина шейка «Премиум Лайн» премиум,7,60890
581,Свинина шейка «Своё» мини,7,58190
582,Свинина шейка «Семейный выбор»,7,56490
583,Свинина шейка «Утро»,7,90290
584,Свинина шейка «Экономыч» мини,7,35790
585,Свиные рёбра «Белый берег» премиум,7,50990
586,Свиные рёбра «Вкусная полка» фермерский,7,77290
587,Свиные рёбра «Добрый край» большая упаковка,7,80990
588,Свиные рёбра «Добрый край» премиум,7,31590
589,Свиные рёбра «Добрый край» фермерский,7,46590
590,Свиные рёбра «Добрый край» эконом,7,83590
591,Свиные рёбра «Золотая нива» мини,7,62090
592,Свиные рёбра «Золотая нива» эконом,7,55690
593,Свиные рёбра «Кама»,7,48190
594,Свиные рёбра «Кама» премиум,7,45490
595,Свиные рёбра «Лугово» большая упаковка,7,57490
596,Свиные рёбра «Отборное» фермерский,7,47590
597,Свиные рёбра «Парма» мини,7,51190
598,Свиные рёбра «Премиум Лайн»,7,53490
599,Свиные рёбра «Приволжье» фермерский,7,40990
600,Свиные рёбра «Родные просторы» фермерский,7,62590
601,Свиные рёбра «Своё»,7,144190
602,Свиные рёбра «Своё» премиум,7,27890
603,Свиные рёбра «Северная ферма» фермерский,7,58190
604,Свиные рёбра «Уральские зори» фермерский,7,39890
605,Свиные рёбра «Экономыч»,7,63590
606,Свиные рёбра «Экономыч» эконом,7,52890
607,Фарш домашний «Золотая нива»,7,67890
608,Фарш домашний «Кама» эконом,7,78490
609,Фарш домашний «Мегаполис»,7,55590
610,Фарш домашний «Отборное»,7,77290
611,Фарш домашний «Приволжье» большая упаковка,7,22890
612,Фарш домашний «Приволжье» мини,7,90690
613,Фарш домашний «Приволжье» премиум,7,59290
614,Фарш домашний «Северная ферма» большая упаковка,7,75790
615,Фарш домашний «Солнечный день»,7,33890
616,Бедро куриное «Белый берег» большая упаковка,8,20990
617,Бедро куриное «Золотая нива» большая упаковка,8,59990
618,Бедро куриное «Золотая нива» мини,8,48790
619,Бедро куриное «Золотая нива» эконом,8,36590
620,Бедро куриное «Кама»,8,20590
621,Бедро куриное «Кама» премиум,8,35490
622,Бедро куриное «Лугово»,8,22290
623,Бедро куриное «Отборное» премиум,8,55090
624,Бедро куриное «Парма» эконом,8,43790
625,Бедро куриное «Премиум Лайн» премиум,8,34090
626,Бедро куриное «Приволжье» эконом,8,14090
627,Бедро куриное «Своё» большая упаковка,8,23390
628,Бедро куриное «Своё» фермерский,8,41990
629,Бедро куриное «Семейный выбор»,8,50490
630,Бедро куриное «Семейный выбор» мини,8,48690
631,Бедро куриное «Семейный выбор» фермерский,8,18890
632,Бедро куриное «Солнечный день» фермерский,8,36690
633,Бедро куриное «Солнечный день» эконом,8,47090
634,Бедро куриное «Уральские зори»,8,18490
635,Бедро куриное «Утро» фермерский,8,32890
636,Голень куриная «Дары Сибири» большая упаковка,8,36290
637,Голень куриная «Добрый край» мини,8,29690
638,Голень куриная «Добрый край» премиум,8,17290
639,Голень куриная «Золотая нива»,8,29390
640,Голень куриная «Кама» большая упаковка,8,29390
641,Голень куриная «Кама» фермерский,8,31290
642,Голень куриная «Лугово» большая упаковка,8,27090
